userID,artistID,weight
3,212,207
3,213,196
3,214,192
3,215,185
3,216,184
3,217,178
3,218,170
3,219,161
3,220,161
3,221,149
3,222,143
3,223,142
3,224,139
3,225,138
3,226,138
3,227,138
3,228,137
3,229,134
3,230,133
3,231,130
3,232,129
3,233,129
3,234,127
3,235,118
3,236,115
4,75,16
4,237,41
4,238,41
4,239,40
4,240,37
4,241,34
4,242,33
4,243,31
4,244,31
4,245,27
4,246,26
4,247,24
4,248,24
4,249,24
4,250,24
4,251,23
4,252,20
4,253,20
4,254,19
4,255,18
4,256,18
4,257,18
4,258,18
4,259,18
4,260,17
4,261,17
4,262,17
4,263,17
4,264,16
4,265,16
4,266,16
4,267,16
4,268,16
4,269,15
4,270,15
4,271,15
4,272,15
4,273,14
4,274,14
4,275,14
4,276,14
4,277,14
4,278,14
4,279,14
4,280,14
4,281,14
4,282,13
4,283,13
4,284,13
4,285,13
5,53,3151
5,65,2540
5,87,5846
5,255,5188
5,286,43864
5,287,11112
5,288,6266
5,289,5379
5,290,4201
5,291,4059
5,292,3251
5,293,2852
5,294,2356
5,295,1848
5,296,1802
5,297,1780
5,298,1747
5,299,1553
5,300,1490
5,301,1426
5,302,1312
5,303,1169
5,304,1164
5,305,1162
5,306,1082
5,307,1027
5,308,962
5,309,960
5,310,926
5,311,900
5,312,868
5,313,834
5,314,809
5,315,773
5,316,753
5,317,741
5,318,719
5,319,674
5,320,667
5,321,646
5,322,605
5,323,599
5,324,593
5,325,587
5,326,571
5,327,534
5,328,527
5,329,516
5,330,510
5,331,498
6,69,181
6,87,921
6,95,354
6,249,235
6,255,479
6,263,581
6,286,428
6,287,2258
6,289,402
6,290,783
6,293,1425
6,294,1039
6,296,613
6,298,347
6,300,432
6,309,353
6,321,578
6,332,6291
6,333,2396
6,334,1735
6,335,1407
6,336,963
6,337,819
6,338,800
6,339,794
6,340,753
6,341,588
6,342,553
6,343,527
6,344,520
6,345,505
6,346,504
6,347,494
6,348,494
6,349,456
6,350,417
6,351,400
6,352,389
6,353,361
6,354,350
6,355,345
6,356,280
6,357,277
6,358,257
6,359,253
6,360,229
6,361,185
6,362,178
6,363,177
6,364,173
7,7,587
7,365,2396
7,366,1444
7,367,1158
7,368,1113
7,369,1103
7,370,1069
7,371,729
7,372,708
7,373,630
7,374,629
7,375,609
7,376,590
7,377,558
7,378,556
7,379,556
7,380,533
7,381,521
7,382,510
7,383,467
7,384,465
7,385,430
7,386,411
7,387,403
7,388,381
7,389,367
7,390,364
7,391,357
7,392,345
7,393,319
7,394,307
7,395,307
7,396,306
7,397,292
7,398,290
7,399,289
7,400,280
7,401,273
7,402,273
7,403,267
7,404,260
7,405,249
7,406,249
7,407,242
7,408,241
7,409,237
7,410,236
7,411,234
7,412,229
7,413,228
8,152,177
8,157,225
8,194,1137
8,197,1386
8,198,306
8,206,310
8,215,761
8,217,189
8,223,1297
8,226,279
8,227,992
8,414,3132
8,415,1584
8,416,1056
8,417,1029
8,418,1023
8,419,956
8,420,878
8,421,845
8,422,797
8,423,729
8,424,603
8,425,583
8,426,578
8,427,573
8,428,560
8,429,546
8,430,527
8,431,483
8,432,455
8,433,367
8,434,317
8,435,315
8,436,308
8,437,291
8,438,247
8,439,238
8,440,235
8,441,229
8,442,208
8,443,204
8,444,199
8,445,189
8,446,178
8,447,177
8,448,173
8,449,169
8,450,165
8,451,161
8,452,157
9,65,229
9,87,3384
9,155,1007
9,228,329
9,232,370
9,286,749
9,287,3851
9,290,555
9,292,264
9,293,521
9,298,347
9,299,306
9,302,1031
9,304,249
9,323,298
9,325,337
9,327,553
9,342,243
9,347,341
9,453,4416
9,454,1951
9,455,1788
9,456,1708
9,457,1567
9,458,1531
9,459,1500
9,460,1318
9,461,1235
9,462,1117
9,463,1006
9,464,956
9,465,793
9,466,719
9,467,552
9,468,548
9,469,537
9,470,514
9,471,441
9,472,425
9,473,424
9,474,337
9,475,336
9,476,329
9,477,321
9,478,314
9,479,293
9,480,251
9,481,247
9,482,244
9,483,238
10,70,2144
10,187,2976
10,189,4259
10,228,2110
10,286,3072
10,298,1064
10,331,23961
10,342,5489
10,375,59695
10,376,31617
10,403,1034
10,405,1600
10,464,1485
10,484,24097
10,485,7867
10,486,7425
10,487,7399
10,488,4527
10,489,3837
10,490,3823
10,491,3727
10,492,3648
10,493,3526
10,494,3407
10,495,3226
10,496,3134
10,497,3080
10,498,2471
10,499,2378
10,500,2303
10,501,1714
10,502,1646
10,503,1596
10,504,1591
10,505,1547
10,506,1495
10,507,1434
10,508,1341
10,509,1278
10,510,1260
10,511,1250
10,512,1227
10,513,1222
10,514,1183
10,515,1177
10,516,1001
10,517,982
10,518,953
10,519,939
10,520,927
11,53,6
11,65,9
11,87,3967
11,171,6
11,226,6
11,290,4
11,293,2
11,296,16
11,297,4
11,298,2
11,300,9
11,308,17
11,314,4
11,316,2
11,323,3
11,326,12
11,331,38
11,342,2
11,347,3
11,350,2
11,376,2
11,459,3
11,464,4
11,496,6
11,521,10
11,522,8
11,523,6
11,524,6
11,525,4
11,526,4
11,527,3
11,528,3
11,529,3
11,530,3
11,531,2
11,532,2
11,533,2
11,534,2
11,535,2
11,536,2
11,537,2
11,538,2
11,539,2
11,540,2
11,541,2
11,542,2
11,543,2
11,544,2
11,545,2
11,546,2
12,547,1259
12,548,908
12,549,850
12,550,849
12,551,843
12,552,834
12,553,831
12,554,812
12,555,809
12,556,772
12,557,768
12,558,765
12,559,724
12,560,710
12,561,706
12,562,676
12,563,674
12,564,671
12,565,670
12,566,665
12,567,656
12,568,655
12,569,654
12,570,653
12,571,653
12,572,650
12,573,648
12,574,646
12,575,645
12,576,638
12,577,635
12,578,634
12,579,634
12,580,633
12,581,632
12,582,632
12,583,631
12,584,627
12,585,621
12,586,619
12,587,619
12,588,618
12,589,612
12,590,610
12,591,610
12,592,609
12,593,607
12,594,602
12,595,601
12,596,601
13,67,242
13,152,751
13,157,297
13,195,599
13,201,352
13,203,477
13,210,242
13,213,253
13,216,246
13,220,235
13,225,747
13,231,464
13,264,247
13,427,366
13,509,740
13,597,1141
13,598,835
13,599,557
13,600,546
13,601,484
13,602,484
13,603,470
13,604,466
13,605,443
13,606,412
13,607,407
13,608,404
13,609,404
13,610,380
13,611,373
13,612,351
13,613,350
13,614,346
13,615,341
13,616,340
13,617,337
13,618,328
13,619,306
13,620,302
13,621,295
13,622,294
13,623,279
13,624,261
13,625,258
13,626,255
13,627,251
13,628,230
13,629,226
13,630,226
13,631,223
14,87,849
14,159,459
14,344,264
14,384,154
14,530,251
14,632,889
14,633,750
14,634,617
14,635,502
14,636,487
14,637,457
14,638,392
14,639,391
14,640,389
14,641,367
14,642,366
14,643,311
14,644,308
14,645,307
14,646,292
14,647,257
14,648,251
14,649,250
14,650,231
14,651,228
14,652,217
14,653,217
14,654,214
14,655,209
14,656,195
14,657,190
14,658,174
14,659,167
14,660,166
14,661,165
14,662,153
14,663,150
14,664,149
14,665,148
14,666,147
14,667,147
14,668,146
14,669,144
14,670,144
14,671,143
14,672,141
14,673,141
14,674,139
14,675,139
14,676,137
15,54,242
15,65,303
15,87,1255
15,227,610
15,228,120
15,286,129
15,287,118
15,290,110
15,296,215
15,298,1089
15,304,144
15,322,306
15,323,219
15,342,1804
15,401,101
15,459,984
15,462,266
15,464,925
15,496,1544
15,524,104
15,526,321
15,536,188
15,542,426
15,546,1446
15,677,14436
15,678,891
15,679,879
15,680,651
15,681,474
15,682,462
15,683,381
15,684,373
15,685,370
15,686,338
15,687,270
15,688,243
15,689,208
15,690,190
15,691,188
15,692,187
15,693,172
15,694,170
15,695,168
15,696,146
15,697,121
15,698,116
15,699,115
15,700,109
15,701,107
15,702,105
16,54,186
16,63,234
16,69,401
16,70,404
16,86,258
16,161,230
16,172,332
16,188,544
16,218,623
16,225,630
16,228,400
16,376,204
16,387,393
16,509,496
16,531,576
16,703,2187
16,704,853
16,705,838
16,706,682
16,707,660
16,708,646
16,709,603
16,710,518
16,711,500
16,712,427
16,713,426
16,714,409
16,715,363
16,716,359
16,717,359
16,718,318
16,719,298
16,720,283
16,721,277
16,722,246
16,723,245
16,724,241
16,725,240
16,726,236
16,727,232
16,728,222
16,729,219
16,730,216
16,731,215
16,732,197
16,733,192
16,734,181
16,735,171
16,736,171
16,737,170
17,54,108
17,86,111
17,139,987
17,161,119
17,199,118
17,502,154
17,510,290
17,738,483
17,739,375
17,740,304
17,741,285
17,742,274
17,743,268
17,744,261
17,745,245
17,746,242
17,747,239
17,748,202
17,749,185
17,750,174
17,751,171
17,752,167
17,753,162
17,754,160
17,755,156
17,756,149
17,757,141
17,758,137
17,759,133
17,760,130
17,761,129
17,762,124
17,763,122
17,764,120
17,765,116
17,766,113
17,767,108
17,768,108
17,769,103
17,770,102
17,771,100
17,772,99
17,773,99
17,774,99
17,775,98
17,776,98
17,777,97
17,778,96
17,779,96
17,780,95
18,53,4097
18,65,219
18,69,110
18,87,406
18,286,474
18,287,4620
18,290,437
18,291,599
18,293,152
18,296,149
18,297,516
18,298,252
18,300,118
18,304,138
18,308,187
18,316,215
18,323,202
18,350,116
18,459,436
18,463,122
18,464,222
18,474,432
18,521,186
18,529,188
18,533,1953
18,541,210
18,658,180
18,672,220
18,677,159
18,679,118
18,684,764
18,699,732
18,781,734
18,782,426
18,783,424
18,784,400
18,785,369
18,786,271
18,787,263
18,788,228
18,789,215
18,790,183
18,791,178
18,792,164
18,793,145
18,794,127
18,795,120
18,796,120
18,797,99
18,798,98
19,410,677
19,501,6257
19,512,939
19,799,3804
19,800,2548
19,801,2501
19,802,2352
19,803,2334
19,804,2301
19,805,2160
19,806,2153
19,807,1833
19,808,1742
19,809,1627
19,810,1451
19,811,1401
19,812,1284
19,813,1190
19,814,1190
19,815,1158
19,816,1044
19,817,1032
19,818,999
19,819,945
19,820,902
19,821,866
19,822,858
19,823,770
19,824,759
19,825,743
19,826,731
19,827,702
19,828,685
19,829,684
19,830,676
19,831,635
19,832,634
19,833,627
19,834,615
19,835,609
19,836,602
19,837,560
19,838,553
19,839,543
19,840,539
19,841,538
19,842,534
19,843,529
19,844,523
19,845,505
20,6,212
20,70,1752
20,150,330
20,157,401
20,161,124
20,179,297
20,218,112
20,224,292
20,225,143
20,231,379
20,418,117
20,434,242
20,509,752
20,597,652
20,613,131
20,705,176
20,846,2897
20,847,956
20,848,772
20,849,508
20,850,419
20,851,240
20,852,238
20,853,235
20,854,226
20,855,217
20,856,215
20,857,210
20,858,200
20,859,193
20,860,192
20,861,190
20,862,189
20,863,186
20,864,171
20,865,168
20,866,154
20,867,153
20,868,150
20,869,142
20,870,138
20,871,124
20,872,120
20,873,119
20,874,118
20,875,118
20,876,116
20,877,115
20,878,110
20,879,110
21,53,5956
21,65,6917
21,87,661
21,155,538
21,165,1412
21,227,2443
21,255,1203
21,256,531
21,283,586
21,286,677
21,287,1192
21,289,516
21,293,506
21,296,1226
21,298,1729
21,299,432
21,300,1037
21,308,677
21,314,1998
21,331,466
21,338,720
21,423,851
21,435,796
21,524,550
21,687,1720
21,688,475
21,707,875
21,781,1694
21,784,4466
21,880,2776
21,881,1999
21,882,1484
21,883,1114
21,884,1025
21,885,833
21,886,776
21,887,742
21,888,677
21,889,675
21,890,662
21,891,633
21,892,606
21,893,546
21,894,538
21,895,518
21,896,518
21,897,517
21,898,477
21,899,462
21,900,416
22,53,185
22,65,278
22,87,311
22,153,235
22,155,1694
22,286,208
22,287,1623
22,288,95
22,290,404
22,291,81
22,292,141
22,293,312
22,294,1765
22,300,120
22,306,205
22,307,239
22,308,77
22,309,76
22,312,160
22,316,431
22,323,244
22,326,191
22,327,425
22,329,153
22,347,231
22,348,1146
22,350,207
22,352,747
22,453,3009
22,457,96
22,460,82
22,467,355
22,474,1759
22,482,177
22,529,186
22,541,96
22,699,130
22,781,593
22,795,194
22,901,3004
22,902,271
22,903,222
22,904,173
22,905,150
22,906,133
22,907,97
22,908,89
22,909,81
22,910,80
22,911,78
23,5,550
23,24,177
23,509,1813
23,705,278
23,716,250
23,836,151
23,912,3967
23,913,2199
23,914,1818
23,915,1622
23,916,1356
23,917,1223
23,918,1176
23,919,1140
23,920,1088
23,921,812
23,922,794
23,923,715
23,924,682
23,925,633
23,926,522
23,927,503
23,928,493
23,929,433
23,930,433
23,931,376
23,932,334
23,933,328
23,934,316
23,935,314
23,936,313
23,937,284
23,938,279
23,939,269
23,940,264
23,941,263
23,942,247
23,943,226
23,944,218
23,945,205
23,946,198
23,947,194
23,948,184
23,949,175
23,950,170
23,951,165
23,952,142
23,953,127
23,954,123
23,955,115
24,49,85
24,65,117
24,150,200
24,170,106
24,181,156
24,326,86
24,346,86
24,421,408
24,461,159
24,546,144
24,612,102
24,639,89
24,642,71
24,687,80
24,699,214
24,701,226
24,724,153
24,856,72
24,912,81
24,956,226
24,957,198
24,958,184
24,959,172
24,960,157
24,961,137
24,962,131
24,963,114
24,964,108
24,965,103
24,966,102
24,967,100
24,968,99
24,969,97
24,970,96
24,971,92
24,972,81
24,973,73
24,974,72
24,975,70
24,976,67
24,977,66
24,978,66
24,979,65
24,980,64
24,981,62
24,982,62
24,983,61
24,984,60
24,985,60
24,986,58
25,49,10
25,57,8
25,59,8
25,70,8
25,83,14
25,89,11
25,98,14
25,191,27
25,364,10
25,900,7
25,987,18
25,988,16
25,989,15
25,990,15
25,991,14
25,992,13
25,993,13
25,994,12
25,995,12
25,996,11
25,997,11
25,998,11
25,999,10
25,1000,10
25,1001,9
25,1002,9
25,1003,9
25,1004,9
25,1005,9
25,1006,9
25,1007,8
25,1008,8
25,1009,8
25,1010,8
25,1011,8
25,1012,8
25,1013,8
25,1014,7
25,1015,7
25,1016,7
25,1017,7
25,1018,7
25,1019,7
25,1020,7
25,1021,7
25,1022,7
25,1023,7
25,1024,7
25,1025,7
25,1026,7
26,53,404
26,87,153
26,159,30
26,207,23
26,286,42
26,287,79
26,290,34
26,298,68
26,300,121
26,315,33
26,316,24
26,326,62
26,331,337
26,376,27
26,453,26
26,459,40
26,462,32
26,464,501
26,470,63
26,479,57
26,496,445
26,498,56
26,526,131
26,529,32
26,532,23
26,535,201
26,541,53
26,677,293
26,684,144
26,685,2000
26,702,253
26,704,33
26,903,29
26,946,59
26,961,28
26,1027,300
26,1028,163
26,1029,150
26,1030,134
26,1031,106
26,1032,85
26,1033,77
26,1034,68
26,1035,63
26,1036,51
26,1037,49
26,1038,48
26,1039,42
26,1040,32
26,1041,23
27,87,648
27,188,120
27,226,209
27,227,152
27,228,259
27,232,165
27,286,203
27,287,1231
27,289,102
27,293,184
27,298,512
27,302,235
27,313,418
27,316,305
27,319,671
27,323,131
27,331,522
27,342,148
27,353,84
27,453,105
27,454,130
27,459,1375
27,463,184
27,469,89
27,479,192
27,496,1604
27,519,560
27,536,95
27,644,110
27,677,321
27,678,202
27,685,131
27,788,565
27,903,90
27,946,119
27,961,78
27,1038,255
27,1042,1725
27,1043,1433
27,1044,267
27,1045,212
27,1046,166
27,1047,158
27,1048,136
27,1049,136
27,1050,127
27,1051,109
27,1052,103
27,1053,81
27,1054,77
28,29,150
28,53,147
28,54,269
28,57,131
28,65,39
28,70,17561
28,75,99
28,157,48
28,225,126
28,236,108
28,287,395
28,513,36
28,532,266
28,601,56
28,752,178
28,870,193
28,875,440
28,954,68
28,967,463
28,996,1360
28,1023,152
28,1055,887
28,1056,876
28,1057,522
28,1058,439
28,1059,422
28,1060,331
28,1061,262
28,1062,251
28,1063,188
28,1064,182
28,1065,182
28,1066,108
28,1067,93
28,1068,90
28,1069,88
28,1070,88
28,1071,69
28,1072,68
28,1073,67
28,1074,64
28,1075,63
28,1076,58
28,1077,58
28,1078,55
28,1079,52
28,1080,50
28,1081,49
28,1082,47
28,1083,40
29,70,236
29,86,859
29,152,435
29,153,261
29,157,307
29,168,410
29,171,5023
29,188,1837
29,194,143
29,198,246
29,201,3554
29,215,119
29,218,327
29,225,520
29,228,162
29,232,289
29,375,169
29,416,244
29,426,388
29,427,848
29,439,1180
29,445,329
29,491,208
29,531,278
29,597,194
29,618,216
29,803,123
29,846,5364
29,852,260
29,870,268
29,1084,2185
29,1085,1352
29,1086,659
29,1087,442
29,1088,431
29,1089,389
29,1090,310
29,1091,288
29,1092,287
29,1093,223
29,1094,221
29,1095,211
29,1096,201
29,1097,180
29,1098,158
29,1099,157
29,1100,144
29,1101,138
29,1102,128
29,1103,118
30,54,1129
30,150,940
30,181,637
30,186,1383
30,231,1535
30,416,1130
30,605,315
30,612,1113
30,630,318
30,959,759
30,963,354
30,972,374
30,1093,964
30,1104,3338
30,1105,3248
30,1106,2350
30,1107,2107
30,1108,1493
30,1109,1482
30,1110,1385
30,1111,1363
30,1112,1017
30,1113,996
30,1114,874
30,1115,858
30,1116,770
30,1117,689
30,1118,683
30,1119,681
30,1120,584
30,1121,576
30,1122,545
30,1123,467
30,1124,461
30,1125,438
30,1126,433
30,1127,386
30,1128,356
30,1129,347
30,1130,305
30,1131,296
30,1132,287
30,1133,246
30,1134,226
30,1135,219
30,1136,209
30,1137,209
30,1138,200
30,1139,196
30,1140,189
31,0,212
31,51,211
31,57,1455
31,68,341
31,70,1881
31,161,1416
31,171,775
31,194,578
31,197,1551
31,218,394
31,223,1075
31,224,366
31,225,908
31,227,235
31,388,2952
31,395,394
31,414,3801
31,416,454
31,428,185
31,439,2261
31,509,246
31,597,1387
31,620,412
31,715,1797
31,846,533
31,954,384
31,1104,208
31,1141,2101
31,1142,1761
31,1143,962
31,1144,771
31,1145,746
31,1146,658
31,1147,497
31,1148,490
31,1149,399
31,1150,354
31,1151,306
31,1152,297
31,1153,292
31,1154,285
31,1155,268
31,1156,265
31,1157,208
31,1158,201
31,1159,194
31,1160,194
31,1161,189
31,1162,182
31,1163,180
32,184,1
32,210,4
32,442,1
32,915,1
32,959,1
32,1164,3
32,1165,2
32,1166,1
32,1167,1
32,1168,1
32,1169,1
32,1170,1
32,1171,1
32,1172,1
32,1173,1
33,43,321
33,196,274
33,207,262
33,228,254
33,331,318
33,428,448
33,462,292
33,468,345
33,479,308
33,486,358
33,491,611
33,495,782
33,498,497
33,535,258
33,538,629
33,685,1524
33,763,1417
33,774,709
33,800,952
33,803,1089
33,811,1420
33,961,358
33,1030,341
33,1038,305
33,1041,947
33,1042,1080
33,1086,361
33,1174,1126
33,1175,900
33,1176,765
33,1177,739
33,1178,718
33,1179,688
33,1180,675
33,1181,569
33,1182,535
33,1183,519
33,1184,494
33,1185,476
33,1186,424
33,1187,379
33,1188,352
33,1189,335
33,1190,315
33,1191,313
33,1192,301
33,1193,283
33,1194,275
33,1195,253
33,1196,252
34,155,434
34,225,441
34,231,434
34,372,252
34,563,274
34,576,330
34,597,308
34,629,1395
34,840,273
34,870,238
34,1093,276
34,1107,213
34,1145,278
34,1197,527
34,1198,474
34,1199,330
34,1200,313
34,1201,313
34,1202,312
34,1203,303
34,1204,298
34,1205,290
34,1206,288
34,1207,287
34,1208,285
34,1209,283
34,1210,281
34,1211,270
34,1212,268
34,1213,265
34,1214,262
34,1215,261
34,1216,261
34,1217,258
34,1218,258
34,1219,253
34,1220,252
34,1221,250
34,1222,247
34,1223,241
34,1224,235
34,1225,229
34,1226,223
34,1227,221
34,1228,219
34,1229,217
34,1230,215
34,1231,215
34,1232,213
34,1233,212
35,54,74
35,63,3008
35,86,792
35,87,20
35,174,25
35,180,507
35,185,21
35,188,134
35,201,180
35,225,118
35,226,153
35,227,967
35,286,7
35,296,24
35,298,95
35,304,33
35,331,74
35,340,56
35,342,122
35,364,42
35,419,100
35,464,49
35,484,9
35,487,9
35,496,1764
35,509,593
35,531,379
35,560,26
35,612,12
35,677,680
35,687,149
35,689,33
35,699,55
35,946,71
35,954,68
35,977,1235
35,1085,64
35,1146,15
35,1234,68
35,1235,68
35,1236,65
35,1237,40
35,1238,24
35,1239,19
35,1240,19
35,1241,15
35,1242,13
35,1243,12
35,1244,7
36,12,76
36,18,57
36,45,50
36,79,52
36,179,71
36,836,93
36,838,54
36,949,91
36,1245,320
36,1246,124
36,1247,119
36,1248,109
36,1249,108
36,1250,106
36,1251,90
36,1252,90
36,1253,85
36,1254,80
36,1255,74
36,1256,74
36,1257,74
36,1258,72
36,1259,70
36,1260,67
36,1261,66
36,1262,66
36,1263,65
36,1264,63
36,1265,63
36,1266,60
36,1267,59
36,1268,59
36,1269,58
36,1270,58
36,1271,58
36,1272,57
36,1273,57
36,1274,57
36,1275,56
36,1276,55
36,1277,55
36,1278,55
36,1279,53
36,1280,53
36,1281,53
36,1282,53
36,1283,52
36,1284,52
36,1285,51
36,1286,51
37,31,411
37,33,1585
37,37,404
37,1015,196
37,1061,366
37,1287,1351
37,1288,1097
37,1289,1046
37,1290,969
37,1291,927
37,1292,845
37,1293,777
37,1294,730
37,1295,591
37,1296,543
37,1297,524
37,1298,481
37,1299,454
37,1300,450
37,1301,385
37,1302,337
37,1303,328
37,1304,317
37,1305,297
37,1306,296
37,1307,286
37,1308,275
37,1309,272
37,1310,272
37,1311,256
37,1312,255
37,1313,253
37,1314,251
37,1315,233
37,1316,228
37,1317,223
37,1318,216
37,1319,215
37,1320,210
37,1321,205
37,1322,200
37,1323,199
37,1324,196
37,1325,192
37,1326,187
37,1327,184
37,1328,178
37,1329,177
37,1330,176
37,1331,167
38,704,1118
38,838,637
38,912,7225
38,913,2266
38,917,1453
38,923,845
38,937,3522
38,942,806
38,949,580
38,952,650
38,1252,1085
38,1256,1055
38,1332,2498
38,1333,1955
38,1334,1888
38,1335,1460
38,1336,1216
38,1337,998
38,1338,860
38,1339,847
38,1340,832
38,1341,779
38,1342,773
38,1343,760
38,1344,705
38,1345,624
38,1346,607
38,1347,546
38,1348,535
38,1349,501
38,1350,485
38,1351,452
38,1352,451
38,1353,433
38,1354,430
38,1355,400
38,1356,395
38,1357,385
38,1358,379
38,1359,349
38,1360,341
38,1361,336
38,1362,305
38,1363,302
38,1364,299
38,1365,297
38,1366,296
38,1367,292
38,1368,292
38,1369,277
39,63,1897
39,87,122
39,152,1637
39,171,199
39,180,670
39,182,558
39,188,2336
39,189,161
39,202,704
39,219,707
39,223,192
39,226,150
39,227,1209
39,286,251
39,287,197
39,289,377
39,300,292
39,317,132
39,375,168
39,376,1050
39,423,213
39,470,164
39,509,130
39,532,136
39,536,704
39,687,271
39,957,131
39,961,527
39,1043,125
39,1047,146
39,1085,413
39,1370,1046
39,1371,568
39,1372,484
39,1373,330
39,1374,301
39,1375,294
39,1376,288
39,1377,277
39,1378,266
39,1379,226
39,1380,174
39,1381,153
39,1382,149
39,1383,147
39,1384,142
39,1385,135
39,1386,131
39,1387,118
39,1388,118
40,51,289
40,54,2691
40,56,162
40,62,6390
40,63,635
40,68,192
40,78,431
40,79,207
40,82,137
40,86,582
40,87,301
40,152,1561
40,188,409
40,205,214
40,225,323
40,227,231
40,228,133
40,236,314
40,276,121
40,304,234
40,326,1045
40,327,251
40,329,133
40,375,1028
40,473,175
40,484,227
40,601,156
40,743,3115
40,752,247
40,902,188
40,1004,171
40,1093,211
40,1094,1227
40,1389,1015
40,1390,548
40,1391,452
40,1392,380
40,1393,268
40,1394,255
40,1395,250
40,1396,225
40,1397,211
40,1398,187
40,1399,180
40,1400,171
40,1401,152
40,1402,129
40,1403,128
40,1404,123
40,1405,120
41,14,117
41,24,145
41,65,162
41,150,132
41,161,915
41,188,312
41,213,335
41,224,130
41,225,1493
41,232,156
41,416,628
41,434,331
41,560,389
41,607,186
41,612,555
41,613,184
41,628,289
41,704,629
41,705,469
41,715,178
41,716,181
41,733,463
41,849,772
41,863,136
41,912,425
41,913,177
41,952,109
41,959,468
41,977,138
41,1114,397
41,1126,120
41,1211,192
41,1364,168
41,1406,793
41,1407,667
41,1408,532
41,1409,348
41,1410,266
41,1411,255
41,1412,249
41,1413,235
41,1414,196
41,1415,194
41,1416,185
41,1417,161
41,1418,123
41,1419,118
41,1420,115
41,1421,112
41,1422,107
42,87,2319
42,159,443
42,286,6497
42,287,548
42,289,143
42,290,515
42,291,370
42,293,174
42,298,851
42,300,113
42,304,822
42,308,189
42,318,264
42,323,148
42,330,139
42,331,154
42,347,615
42,459,1916
42,464,307
42,541,418
42,639,276
42,644,4510
42,699,1171
42,782,180
42,785,318
42,787,178
42,790,219
42,797,11126
42,1423,4376
42,1424,862
42,1425,518
42,1426,351
42,1427,293
42,1428,263
42,1429,261
42,1430,258
42,1431,255
42,1432,223
42,1433,222
42,1434,205
42,1435,185
42,1436,174
42,1437,154
42,1438,129
42,1439,123
42,1440,122
42,1441,114
42,1442,112
42,1443,109
42,1444,109
43,87,2199
43,286,31427
43,287,1016
43,288,669
43,289,248
43,290,1052
43,293,3269
43,297,527
43,298,3579
43,299,668
43,300,284
43,304,1989
43,312,816
43,318,320
43,323,929
43,325,313
43,326,394
43,328,240
43,331,1165
43,342,278
43,347,1668
43,350,254
43,456,1562
43,459,973
43,462,3052
43,464,4521
43,473,220
43,482,256
43,496,688
43,540,417
43,644,671
43,677,252
43,679,559
43,684,746
43,699,993
43,797,927
43,903,234
43,1027,560
43,1032,1293
43,1037,401
43,1046,341
43,1423,1073
43,1445,668
43,1446,644
43,1447,555
43,1448,456
43,1449,268
43,1450,264
43,1451,234
43,1452,216
44,180,211
44,228,7454
44,255,346
44,286,1194
44,287,12197
44,289,781
44,290,1075
44,291,451
44,292,302
44,296,642
44,297,340
44,298,545
44,300,481
44,302,589
44,308,834
44,315,243
44,316,1344
44,323,607
44,331,1001
44,342,998
44,453,663
44,454,1743
44,459,1679
44,462,231
44,463,336
44,464,2098
44,467,276
